acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,Max Search Time Delta
0.0137,['Dua Lipa'],0.647,193829,0.8440000000000001,0,3AzjcOeAmA57TIOr9zF1ZW,0.0006580000000000001,0,0.102,-3.756,1,Physical,81,2020-03-27,0.0457,146.967,0.746,2020,18316800.0
0.0104,"['JACKBOYS', 'Travis Scott', 'Young Thug']",0.802,157712,0.591,1,6gi6y1xwmVszDWkUqab1qw,0.0,8,0.196,-4.895,1,OUT WEST (feat. Young Thug),83,2019-12-27,0.225,139.864,0.309,2019,
0.0771,"['Sam Feldt', 'RANI']",0.59,174444,0.642,0,0qc4QlcCxVTGyShurEv1UU,0.0,7,0.105,-3.87,1,Post Malone (feat. RANI),76,2019-05-24,0.122,107.356,0.6509999999999999,2019,
0.038,"['Dixie D’Amelio', 'Wiz Khalifa']",0.64,176854,0.863,0,4eHceQL93Re1ZiaY7kRZ7F,0.0,5,0.294,-4.002,1,One Whole Day (feat. Wiz Khalifa),77,2020-12-04,0.0322,81.003,0.725,2020,
0.247,"['DaBaby', 'Roddy Ricch']",0.746,181733,0.69,1,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.101,-7.956,1,ROCKSTAR (feat. Roddy Ricch),91,2020-04-17,0.16399999999999998,89.977,0.4970000000000001,2020,
0.245,['U2'],0.392,276187,0.534,0,3G69vJMWsX6ZohTykad2AU,0.00104,0,0.155,-8.793,1,One,76,1991-11-18,0.0369,181.305,0.325,1991,136684800.0
0.81,['$NOT'],0.847,120000,0.448,1,0j8ppsOOawdPCJnSTcXgOy,1.35e-05,0,0.325,-10.14,1,GOSHA,77,2020-03-06,0.416,79.975,0.488,2020,102470400.0
0.223,"['Topic', 'A7S']",0.789,166794,0.72,0,3H7ihDc1dqLriiWXwsc2po,0.0,8,0.129,-5.652,0,Breaking Me,89,2019-12-19,0.218,122.031,0.664,2019,92102400.0
0.0112,['BTS'],0.746,199054,0.765,0,0t1kP63rueHleOhQkYSXFY,0.0,6,0.0936,-4.41,0,Dynamite,87,2020-08-28,0.0993,114.044,0.737,2020,512697600.0
0.182,['Van Morrison'],0.491,183307,0.583,0,3yrSvpt2l1xhsV9Em88Pul,0.0,7,0.407,-10.964,1,Brown Eyed Girl,78,1967-09,0.0376,150.572,0.907,1967,536457600.0
0.0466,"['Sean Paul', 'Dua Lipa']",0.742,221176,0.882,0,48QmG1dfvMuYLxMPt7KSRA,0.0,7,0.206,-2.862,1,No Lie,76,2018-06-29,0.117,102.04,0.463,2018,281404800.0
0.418,"['Taylor Swift', 'HAIM']",0.546,215627,0.613,0,3RaT22zZsxVYxxKR7TAaYF,0.0,7,0.103,-7.588999999999999,0,"no body, no crime (feat. HAIM)",82,2020-12-11,0.0264,79.015,0.535,2020,
0.11,"['Dímelo Flow', 'Arcangel', 'Sech']",0.883,226533,0.6679999999999999,0,7sQKy5vlPQllr0k9IjYJv3,0.000529,9,0.0734,-2.957,1,Sigues Con El,80,2019-12-13,0.113,87.97200000000002,0.6759999999999999,2019,31536000.0
0.00815,['Pop Smoke'],0.688,164580,0.647,1,25zlnOAzbVoOzIeXSvQFf1,1.65e-05,2,0.095,-7.257999999999999,1,Got It On Me,81,2020-07-03,0.19,88.834,0.195,2020,23673600.0
0.21600000000000005,['Taylor Swift'],0.75,232253,0.404,0,6NFyWDv5CjfwuzoCkw47Xf,0.000357,9,0.0911,-10.178,0,Delicate,76,2017-11-10,0.0682,95.045,0.0499,2017,97372800.0
0.0531,['J. Cole'],0.831,235320,0.4270000000000001,1,2wAJTrFhCnQyNSD3oUgTZO,0.0,2,0.307,-6.903,1,Work Out,79,2011-09-27,0.106,93.004,0.21600000000000005,2011,291859200.0
0.109,['Charlie Puth'],0.775,208787,0.613,0,5cF0dROlMOK5uNZtivgu50,2.33e-05,3,0.134,-4.586,0,Attention,80,2018-05-11,0.0542,100.066,0.797,2018,113011200.0
0.778,"['Taylor Swift', 'Bon Iver']",0.298,285634,0.38,0,4pvb0WLRcMtbPGmtejJJ6y,5.62e-05,6,0.11,-8.426,1,exile (feat. Bon Iver),81,2020-07-24,0.0287,75.602,0.152,2020,
0.14800000000000002,['Luis Miguel'],0.78,191973,0.877,0,1uKjQoh8JZj9ryuYRhpd7E,2.36e-06,6,0.0627,-3.683,0,Ahora Te Puedes Marchar,77,1987-07-15,0.0427,133.263,0.909,1987,23673600.0
0.113,['DaBaby'],0.768,144935,0.652,1,0fySG6A6qLE8IvDpayb5bM,0.0,1,0.107,-2.708,0,VIBEZ,77,2019-09-27,0.307,154.187,0.777,2019,39398400.0
0.0586,['Creedence Clearwater Revival'],0.508,141600,0.774,0,20OFwXhEXf12DzwXmaV7fj,4.87e-06,2,0.063,-5.973,1,Bad Moon Rising,77,1969-08-03,0.0321,178.946,0.942,1969,536457600.0
0.334,['YNW Melly'],0.735,222997,0.369,1,1iSqfoUFnQwV0QW1EfUit8,0.0,9,0.126,-9.682,0,Suicidal,79,2019-11-22,0.0688,140.004,0.235,2019,436579200.0
0.551,['Phil Collins'],0.446,336453,0.239,0,18AXbzPzBS8Y3AkgSxzJPb,4.1e-06,0,0.0697,-13.945,1,In The Air Tonight - 2015 Remastered,77,1981-01-01,0.0316,189.507,0.298,1981,
0.0767,['Taylor Swift'],0.777,190360,0.6579999999999999,0,3RauEVgRgj1IuWdJ9fDs70,0.0,0,0.0901,-5.191,1,The Man,77,2019-08-23,0.054000000000000006,110.048,0.633,2019,218332800.0
0.0797,['Justin Bieber'],0.654,200787,0.76,0,09CtPGIpYB4BrO8qb1RGsF,0.0,0,0.299,-3.669,0,Sorry,81,2015-11-13,0.045,99.945,0.41,2015,86832000.0
0.168,"['Joel Corry', 'MNEK']",0.7340000000000001,166028,0.8740000000000001,0,6cx06DFPPHchuUAcTxznu9,1.14e-05,8,0.0489,-3.158,1,Head & Heart (feat. MNEK),91,2020-07-03,0.0662,122.953,0.905,2020,
0.185,"['Octavian', 'Skepta']",0.866,161668,0.563,1,6Juv5N0dNU1imms9c9u1dA,0.0,11,0.0889,-6.964,0,Papi Chulo,82,2020-03-13,0.108,127.954,0.307,2020,15724800.0
0.0135,['U2'],0.564,277477,0.774,0,6wpGqhRvJGNNXwWlPmkMyO,0.00191,1,0.0861,-9.424,1,I Still Haven't Found What I'm Looking For,79,1987-03-03,0.0368,100.894,0.657,1987,533865600.0
0.0769,['Juice WRLD'],0.6709999999999999,165820,0.529,1,4VXIryQMWpIdGgYR4TrjT1,0.000335,0,0.0856,-7.226,1,All Girls Are The Same,87,2018-12-10,0.307,161.989,0.203,2018,89424000.0
0.0115,"['DaBaby', 'Young Thug']",0.7090000000000001,153467,0.679,1,2T5NBwKRySiCR78vVk08vr,0.0,11,0.0971,-6.502999999999999,0,BLIND (feat. Young Thug),76,2020-08-04,0.34600000000000003,162.97299999999996,0.754,2020,
0.0586,"['ZAYN', 'Taylor Swift']",0.731,247160,0.445,0,55n9yjI6qqXh5F2mYvUc2y,1.96e-05,0,0.14,-8.418,1,I Don’t Wanna Live Forever (Fifty Shades Darker),78,2017-11-09,0.0533,117.97,0.106,2017,
0.0383,"['The Kid LAROI', 'YoungBoy Never Broke Again', 'Internet Money']",0.779,153147,0.642,1,13EW51DKru044OJDJ9Bm8o,0.0,8,0.2,-6.3210000000000015,0,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),80,2020-11-06,0.116,82.363,0.388,2020,
0.0288,['Bee Gees'],0.7020000000000001,285373,0.773,0,5ubvP9oKmxLUVq506fgLhk,0.008709999999999999,10,0.147,-9.256,0,Stayin Alive,77,2020-11-20,0.0343,103.564,0.953,2020,126230400.0
0.0491,['Michael Jackson'],0.779,258040,0.867,0,1OOtq8tRnDM8kG2gqUPjAj,7.98e-06,3,0.197,-3.704,0,Beat It,78,1982-11-30,0.0457,138.858,0.915,1982,370828800.0
0.33,['Khalid'],0.736,219080,0.449,0,152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,Location,79,2017-04-27,0.425,80.126,0.326,2017,73612800.0
0.0907,"['Lele Pons', 'Guaynaa']",0.905,155825,0.6859999999999999,0,11EnQRgRMJwMAesfkB5pnu,0.0,0,0.266,-3.152,1,Se Te Nota (with Guaynaa),89,2020-09-02,0.0664,103.013,0.963,2020,
0.209,['Snow Patrol'],0.563,267933,0.5920000000000001,0,11bD1JtSjlIgKgZG2134DZ,5.08e-05,9,0.132,-4.5710000000000015,1,Chasing Cars,78,2006-01-01,0.0276,104.016,0.136,2006,460166400.0
0.344,"['Kygo', 'OneRepublic']",0.58,199549,0.586,0,7xbWAw3LMgRMn4omR5yVn3,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,80,2020-05-15,0.0357,147.988,0.507,2020,18316800.0
0.0337,"['Sech', 'Daddy Yankee', 'J Balvin', 'ROSALÍA', 'Farruko']",0.7929999999999999,247308,0.7709999999999999,0,35UUpTmrcFXNIVIN26ujXl,1.51e-06,5,0.284,-3.417,1,Relación - Remix,90,2020-09-04,0.0959,171.94299999999996,0.835,2020,328665600.0
0.0275,['Owl City'],0.512,228347,0.662,0,3DamFFqW32WihKkTVlwTYQ,0.0,3,0.118,-6.7970000000000015,1,Fireflies,79,2009-01-01,0.0439,180.114,0.472,2009,360201600.0
0.388,['Alec Benjamin'],0.723,218893,0.504,0,4IhKLu7Vk3j2TLmnFPl6To,7.4e-05,8,0.087,-5.572,1,Water Fountain,77,2018-11-16,0.0392,133.975,0.551,2018,23673600.0
0.0518,"['Cali Y El Dandee', 'Danna Paola']",0.684,174027,0.8079999999999999,0,4K8cyoCDovlc4FvtUr2Hfx,1.02e-05,0,0.0858,-2.737,1,Nada,83,2020-08-14,0.061,173.905,0.7120000000000001,2020,494380800.0
0.0847,['Travis Scott'],0.841,243837,0.728,1,6gBFPUFcJLzWGx4lenP6h2,0.0,7,0.149,-3.37,1,goosebumps,87,2016-09-16,0.0484,130.049,0.43,2016,173577600.0
0.212,['Tom Petty'],0.623,256000,0.449,0,5tVA6TkbaAH9QMITTQRrNv,0.0,5,0.0613,-13.333,1,Free Fallin',77,1989-01-01,0.0253,84.383,0.5720000000000001,1989,110419200.0
0.469,['Chord Overstreet'],0.618,198853,0.443,0,5vjLSffimiIP26QG5WcN2K,0.0,2,0.0829,-9.681,1,Hold On,82,2017-02-03,0.0526,119.949,0.16699999999999998,2017,241920000.0
0.102,['Elton John'],0.526,272394,0.925,0,6sBWmE23q6xQHlnEZ8jYPT,8.900000000000001e-06,2,0.305,-5.584,1,Step Into Christmas,78,1973-10-05,0.0363,140.308,0.8190000000000001,1973,483840000.0
0.162,['Kid Cudi'],0.39,216560,0.7240000000000001,1,1xzUQMiCoY5pdego0pHMeV,0.0,6,0.393,-7.607,0,She Knows This,78,2020-12-11,0.0889,165.945,0.312,2020,15724800.0
0.185,['Train'],0.6729999999999999,216773,0.8859999999999999,0,4HlFJV71xXKIGcU3kRyttv,0.0,1,0.0826,-4.44,0,"Hey, Soul Sister",82,2010-12-01,0.0431,97.012,0.795,2010,352252800.0
0.145,['Kanye West'],0.3670000000000001,229147,0.665,1,3sNVsP50132BTNlImLx70i,0.0,1,0.113,-2.821,1,Bound 2,76,2013-06-18,0.0465,148.91299999999995,0.31,2013,233971200.0
0.0229,['Agust D'],0.65,225668,0.8270000000000001,1,0H4ugk6rhnXmTl47ayy9O5,0.0,8,0.121,-4.0139999999999985,1,Daechwita,76,2020-05-22,0.0599,144.995,0.223,2020,28944000.0
0.232,['The Kid LAROI'],0.7190000000000001,126521,0.598,0,5psEZhQu6lukjhavJo4AbC,0.0,9,0.115,-6.254,1,SO DONE,85,2020-10-23,0.077,142.592,0.303,2020,134006400.0
0.0572,['Avril Lavigne'],0.585,244507,0.7759999999999999,0,5xEM5hIgJ1jjgcEBfpkt2F,7.74e-06,5,0.3,-5.898,1,Complicated,77,2002-06-04,0.0459,77.987,0.4270000000000001,2002,354931200.0
0.0112,['BTS'],0.746,199054,0.765,0,4saklk6nie3yiGePpBwUoc,0.0,6,0.0936,-4.41,0,Dynamite,91,2020-11-20,0.0993,114.044,0.737,2020,512697600.0
0.00584,['Juice WRLD'],0.621,136408,0.695,1,7AvprzMsRJpybaalckaT8c,0.0,4,0.086,-5.124,1,Man Of The Year,77,2020-07-10,0.0911,173.96599999999995,0.298,2020,457574400.0
0.218,['Billie Eilish'],0.889,174321,0.34,0,54bFM56PmE4YLRnqpW6Tha,0.13,11,0.055,-7.773,0,Therefore I Am,94,2020-11-12,0.0697,94.009,0.716,2020,13046400.0
0.393,"['Kygo', 'Conrad Sewell']",0.7040000000000001,271640,0.634,0,1I8tHoNBFTuoJAlh4hfVVE,3.17e-05,11,0.0952,-7.374,0,Firestone,76,2016-05-13,0.0428,113.927,0.411,2016,149904000.0
0.0132,['YUNGBLUD'],0.618,171880,0.823,1,68rVGSTnCiFOET9k5Vd8Se,0.0,7,0.28800000000000003,-4.76,1,parents,78,2019-10-18,0.0447,82.00399999999998,0.58,2019,36720000.0
0.119,"['Ariana Grande', 'Social House']",0.4,186107,0.795,1,0Ryd8975WihbObpp5cPW1t,0.0,10,0.159,-3.731,0,boyfriend (with Social House),79,2019-08-02,0.461,190.097,0.7020000000000001,2019,
0.322,['Paul McCartney'],0.774,227653,0.511,0,1SV1fxF65n9NhRHp3KlBuu,0.0,11,0.0672,-8.914,1,Wonderful Christmastime - Edited Version / Remastered 2011,83,1980-05-16,0.0319,94.736,0.7709999999999999,1980,
0.0016300000000000002,"['Avicii', 'Sandro Cavazza']",0.662,181673,0.858,1,6Pgkp4qUoTmJIPn7ReaGxL,0.0,2,0.0456,-4.8439999999999985,1,Without You (feat. Sandro Cavazza),77,2017-08-10,0.0428,133.993,0.295,2017,
0.115,['Juice WRLD'],0.594,191840,0.7979999999999999,1,1Knctxx9vGZxpZfF66BIEa,0.0,4,0.14300000000000002,-5.244,1,Legends,81,2018-06-22,0.0844,142.049,0.381,2018,68256000.0
0.29100000000000004,"['Juice WRLD', 'Marshmello', 'The Kid LAROI', 'Polo G']",0.701,160212,0.65,1,0ada5XsQGLPUVbmTCkAP49,0.0,6,0.112,-6.313,1,Hate The Other Side (with Marshmello & The Kid Laroi),83,2020-07-10,0.104,90.00299999999999,0.647,2020,
0.21,['Harry Styles'],0.448,208907,0.838,0,45S5WTQEGOB1VHr1Q4FuPl,0.000131,4,0.131,-5.2570000000000014,0,Golden,88,2019-12-13,0.0557,139.863,0.254,2019,152496000.0
0.218,"['Tyla Yaweh', 'Post Malone']",0.457,224638,0.621,1,5QZKcQDp0tCcvMdyqEciBV,0.0,10,0.0944,-5.922999999999999,1,Tommy Lee (feat. Post Malone),78,2020-06-12,0.138,85.359,0.634,2020,
0.213,"['Calvin Harris', 'Ellie Goulding']",0.6459999999999999,227267,0.823,0,7MmG8p0F9N3C4AXdK6o6Eb,0.0,2,0.322,-4.123,0,Outside (feat. Ellie Goulding),78,2014-10-31,0.0394,128.035,0.418,2014,
0.183,['Counting Crows'],0.578,272293,0.8170000000000001,0,5DiXcVovI0FcY2s0icWWUu,3.06e-06,0,0.285,-6.5420000000000025,1,Mr. Jones,76,1993-01-01,0.0363,141.621,0.726,1993,444528000.0
0.217,['Tones And I'],0.8059999999999999,178157,0.513,0,5ri4zqtWhG07hIuNNDWP76,0.0,4,0.217,-6.2079999999999975,1,Fly Away,82,2020-11-13,0.0685,124.988,0.503,2020,378691200.0
0.17600000000000002,['Miki Matsubara'],0.6579999999999999,312293,0.747,0,2BHj31ufdEqVK5CkYDp9mA,8.49e-06,5,0.0789,-6.615,1,Mayonaka no Door / Stay With Me,79,2008,0.0431,108.259,0.792,2008,
0.0132,['BTS'],0.731,239722,0.845,0,54DmTIv86D3sYdiawjULQ0,0.0,8,0.0782,-5.352,1,Dis-ease,81,2020-11-20,0.132,101.085,0.484,2020,13046400.0
0.332,['Natanael Cano'],0.535,221554,0.7140000000000001,0,5aJ1M43pinROpwaPnO8KRj,2.91e-06,6,0.0806,-5.752999999999999,0,Amor Tumbado,76,2019-12-24,0.0329,100.059,0.458,2019,36720000.0
0.932,['Bruno Mars'],0.612,213827,0.28,0,0nJW01T7XtvILxQgC5J7Wh,0.0,0,0.08800000000000001,-8.648,1,When I Was Your Man,83,2012-12-07,0.0434,72.795,0.387,2012,255139200.0
0.0072099999999999985,['Evanescence'],0.331,235893,0.943,0,0COqiPhxzoWICwFCS4eZcp,2.06e-06,4,0.242,-3.188,0,Bring Me To Life,79,2003-03-04,0.0698,94.612,0.29600000000000004,2003,544320000.0
0.122,['Harry Styles'],0.5479999999999999,174000,0.816,0,6UelLqGlWMcVH1E5c4H7lY,0.0,0,0.335,-4.209,1,Watermelon Sugar,91,2019-12-13,0.0465,95.39,0.557,2019,20995200.0
0.199,['Khalid'],0.7979999999999999,202547,0.539,0,5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1,0.165,-6.351,1,Young Dumb & Broke,80,2017-04-27,0.0421,136.94899999999998,0.394,2017,105148800.0
0.313,['The Who'],0.489,300400,0.7240000000000001,0,3qiyyUfYe7CRYLucrPmulD,0.185,5,0.287,-8.367,1,Baba O'Riley,76,1971-08-14,0.0352,117.292,0.15,1971,407635200.0
0.00281,['Bebe Rexha'],0.63,195519,0.6940000000000001,0,04ZTP5KsCypmtCmQg5tH9R,0.0,11,0.0719,-6.2570000000000014,0,I'm a Mess,77,2018-06-22,0.0253,97.005,0.21600000000000005,2018,78883200.0
0.698,['Ed Sheeran'],0.6409999999999999,185487,0.324,0,0E4Y1XIbs8GrAT1YqVy6dq,0.0,11,0.328,-5.851,1,Afterglow,90,2020-12-21,0.0299,110.184,0.273,2020,168307200.0
0.185,['Maluma'],0.7829999999999999,199112,0.727,0,1yoMvmasuxZfqHEipJhRbp,2.46e-05,6,0.0626,-3.454,0,Hawái,87,2020-08-21,0.389,180.067,0.5579999999999999,2020,13046400.0
0.00783,['TOTO'],0.473,235547,0.898,0,4aVuWgvD0X63hcOCnZtNFA,0.0618,6,0.173,-4.797,0,Hold the Line,76,1978-10-10,0.0561,96.556,0.8079999999999999,1978,7776000.0
0.935,['Billie Eilish'],0.319,242652,0.0561,0,0tMSssfxAL2oV8Vri0mFHE,0.00384,0,0.388,-23.023000000000003,1,listen before i go,77,2019-03-29,0.045,79.764,0.08199999999999999,2019,63158400.0
0.0751,['J. Cole'],0.517,239320,0.705,1,6Ius4TC0L3cN74HT7ENE6e,0.0,6,0.128,-8.205,0,Wet Dreamz,79,2014-12-09,0.364,175.90599999999995,0.584,2014,199843200.0
0.00574,['Eagles'],0.579,391376,0.508,0,40riOy7x9W7GXjyGp4pjAv,0.0004940000000000001,2,0.0575,-9.484,1,Hotel California - 2013 Remaster,83,1976-12-08,0.027000000000000003,147.125,0.609,1976,
0.151,"['24kGoldn', 'Justin Bieber', 'J Balvin', 'iann dior']",0.721,192745,0.745,1,6FuGJB290AQMAHTfjOYVaK,1.24e-06,7,0.3720000000000001,-3.508,0,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",84,2020-11-06,0.0366,90.988,0.6990000000000001,2020,
0.0005639999999999999,['Harry Styles'],0.5660000000000001,221827,0.846,0,6iYMfxznTBlcVOgRHab2W0,0.000795,7,0.121,-6.904,0,"Sunflower, Vol. 6",76,2019-12-13,0.035,160.02,0.86,2019,
0.934,"['Ludovico Einaudi', 'Daniel Hope', 'I Virtuosi Italiani']",0.447,315427,0.449,0,1BncfTJAWxrsxyT9culBrj,0.961,2,0.0697,-10.634,1,Experience,76,2013-01-01,0.0376,92.468,0.036000000000000004,2013,157766400.0
0.127,['Journey'],0.5,250987,0.748,0,4bHsxqR3GMrXTxEPLuK5ue,0.0,4,0.447,-9.072,1,Don't Stop Believin',80,1981,0.0363,118.852,0.514,1981,244598400.0
0.126,['One Direction'],0.514,200400,0.727,0,6M31fPFCYB8Job3MCjjrDV,0.0,0,0.0978,-6.131,1,They Don't Know About Us,78,2012-11-12,0.0492,147.917,0.37,2012,265507200.0
0.498,['Justin Bieber'],0.657,182947,0.56,0,7xapw9Oy21WpfEcib2ErSA,0.0,6,0.0794,-9.049,0,Mistletoe,84,2011-01-01,0.0467,161.993,0.8540000000000001,2011,294537600.0
0.0008939999999999998,['Boston'],0.377,285133,0.682,0,1QEEqeFIZktqIpPI4jSVSF,0.00217,7,0.0504,-8.039,1,More Than a Feeling,78,1976,0.0299,108.736,0.28800000000000003,1976,444528000.0
0.512,['Bruno Mars'],0.523,217867,0.606,0,161DnLWsx1i3u1JT05lzqU,0.0,1,0.106,-4.754,0,Talking to the Moon,77,2010-10-05,0.0301,145.83700000000005,0.065,2010,0.0
0.094,['NEFFEX'],0.716,200571,0.946,1,6KigD0mlF4VGDYiSEzAyYw,6.63e-05,1,0.0825,-3.412,1,Fight Back,76,2018-11-30,0.261,139.94299999999998,0.5870000000000001,2018,26265600.0
0.893,['Adele'],0.556,285240,0.319,0,1zwMYTA5nlNjZxYrvBB2pV,0.0,9,0.0996,-8.251,1,Someone Like You,76,2011-01-24,0.0281,135.187,0.294,2011,299808000.0
0.262,['Wham!'],0.757,267160,0.618,0,6wn2nmFn3wDuiMldRiuRuL,0.0,11,0.221,-7.963999999999999,0,Last Christmas - Remastered,78,2006-11-11,0.0282,106.856,0.861,2006,44668800.0
0.15,"['Maggie Lindemann', 'Cheat Codes', 'CADE']",0.703,193613,0.868,1,1NDxZ7cFAo481dtYWdrUnR,0.132,7,0.104,-4.6610000000000005,0,Pretty Girl - Cheat Codes X CADE Remix,76,2017-03-02,0.0291,121.03,0.733,2017,
0.0103,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",0.607,295177,0.8290000000000001,1,2DEZmgHKAvm41k4J3R2E9Y,0.0,2,0.107,-4.074,1,Safaera,84,2020-02-28,0.379,96.172,0.685,2020,31536000.0
0.114,['Bad Bunny'],0.883,156430,0.6,1,26w9NTiE9NGjW1ZvIOd1So,7.94e-06,7,0.0931,-7.188,1,BOOKER T,85,2020-11-27,0.37,113.903,0.691,2020,510019200.0
0.22,['One Direction'],0.6809999999999999,248360,0.5820000000000001,0,3JjnGLK8IxkNLvo8Lb3KOM,0.0,6,0.119,-7.76,0,18,80,2014-11-17,0.0313,124.038,0.221,2014,113011200.0
0.0215,['Flo Rida'],0.688,192191,0.7020000000000001,0,6Knv6wdA0luoMUuuoYi2i1,0.0,7,0.128,-4.792,0,My House,76,2015-04-07,0.0499,94.006,0.74,2015,162950400.0
0.181,['Justin Bieber'],0.6859999999999999,190779,0.5379999999999999,0,31qCy5ZaophVA81wtlwLc4,3.13e-06,2,0.113,-8.026,1,Anyone,92,2021-01-01,0.0345,115.884,0.584,2021,7776000.0
0.746,['Alex & Sierra'],0.5,185200,0.292,0,1almCHdsfikRPfVB9VrEdT,0.0,0,0.188,-8.554,1,Little Do You Know,78,2014-10-06,0.0323,145.879,0.37,2014,120960000.0
0.6729999999999999,"['Bing Crosby', 'Ken Darby Singers', 'John Scott Trotter & His Orchestra']",0.317,177480,0.158,0,4so0Wek9Ig1p6CRCHuINwW,0.353,9,0.338,-16.485,1,White Christmas,80,1942-01-01,0.0381,130.503,0.247,1942,105148800.0
0.196,"['Justin Bieber', 'Chance the Rapper']",0.6729999999999999,212093,0.7040000000000001,0,5u1n1kITHCxxp8twBcZxWy,0.0,6,0.0898,-8.056000000000001,1,Holy (feat. Chance The Rapper),90,2020-09-18,0.36,86.919,0.3720000000000001,2020,
0.723,['Morgan Wallen'],0.532,190680,0.584,0,0sKEilrw1GrBlG6qsTCrP4,0.0,8,0.101,-5.254,1,865,79,2021-01-08,0.0248,88.00299999999999,0.3670000000000001,2021,7776000.0
0.337,"['Juice WRLD', 'Halsey']",0.63,202193,0.446,1,5wWAwzGp2OaaoIkwcz6wZs,0.0,1,0.166,-8.9,1,Life's A Mess (feat. Halsey),79,2020-07-10,0.0351,143.078,0.177,2020,
0.36,['Bob Marley & The Wailers'],0.916,237000,0.72,0,5O4erNlJ74PIF6kGol1ZrC,0.00016,0,0.0958,-8.548,1,Could You Be Loved,76,1980,0.1,103.312,0.76,1980,257558400.0
0.17,['Juice WRLD'],0.654,186749,0.452,1,7d94IqWX2UmSKMGUYSGFJG,0.0,7,0.114,-6.36,1,Bad Energy,77,2020-07-10,0.0439,138.034,0.532,2020,0.0
0.0972,['George Harrison'],0.537,281227,0.701,0,0qdQUeKVyevrbKhAo0ibxS,0.0,1,0.0832,-8.913,0,My Sweet Lord - Remastered 2014,76,1970-11-27,0.0335,120.919,0.583,1970,
0.5710000000000001,['Two Feet'],0.765,129600,0.327,1,4NZrZgrRoR4GwR7flWOXRI,0.0479,6,0.0787,-8.029,1,Go Fuck Yourself,78,2016-07-29,0.277,74.931,0.292,2016,491702400.0
0.194,['Katy Perry'],0.77,223523,0.882,0,5PYQUBXc7NYeI1obMKSJK0,0.0,8,0.316,-4.792,1,Never Really Over,77,2019-05-31,0.0602,99.991,0.385,2019,57888000.0
0.013,['Led Zeppelin'],0.564,146250,0.932,0,78lgmZwycJ3nzsdgmPPGNx,0.16899999999999998,11,0.349,-10.068,1,Immigrant Song - Remaster,76,1970,0.0554,112.937,0.619,1970,107740800.0
0.0319,"['Gym Class Heroes', 'Adam Levine']",0.6459999999999999,210960,0.795,0,0qOnSQQF0yzuPWsXrQ9paz,0.0,9,0.267,-3.293,1,Stereo Hearts (feat. Adam Levine),80,2011-11-11,0.0976,89.99,0.7959999999999999,2011,297129600.0
0.0578,['Lil Nas X'],0.907,113000,0.53,0,0F7FA14euOIX8KcbEturGH,2.23e-06,1,0.101,-6.112,1,Old Town Road,78,2019-06-21,0.127,135.998,0.507,2019,63158400.0
0.000147,['AC/DC'],0.502,292880,0.89,0,57bgtoPSgt236HzfBOd8kj,0.0117,4,0.217,-5.175,1,Thunderstruck,82,1990-09-24,0.0364,133.52,0.259,1990,262915200.0
0.000917,['Foo Fighters'],0.433,269373,0.959,0,7x8dCjCr0x6x2lXKujYD34,0.0,9,0.028,-4.04,1,The Pretender,76,2007-09-25,0.0431,172.984,0.365,2007,428630400.0
0.222,['The Weeknd'],0.5720000000000001,249040,0.631,1,4PhsKqMdgMEUSstTDAmMpg,0.0,7,0.135,-9.836,0,Often,79,2015-08-28,0.0476,134.078,0.0713,2015,28944000.0
0.345,['Polo G'],0.8320000000000001,132833,0.534,1,1VLtjHwRWOVJiE5Py7JxoQ,0.0,1,0.165,-7.813,0,Martin & Gina,84,2020-05-15,0.253,93.924,0.116,2020,0.0
0.14300000000000002,['Outkast'],0.843,270507,0.8059999999999999,1,0I3q5fE6wg7LIfHGngUTnV,0.0,4,0.0771,-5.9460000000000015,0,Ms. Jackson,80,2000-10-31,0.269,94.948,0.613,2000,481161600.0
0.23,"['Tyler, The Creator']",0.5539999999999999,190067,0.498,1,5hVghJ4KaYES3BFUATCYn0,5.98e-06,9,0.795,-8.866,1,EARFQUAKE,80,2019-05-17,0.0685,79.635,0.413,2019,60566400.0
0.56,['Cavetown'],0.8109999999999999,226073,0.266,0,7s8VgA8OjvwBUuigKzEGBx,1.05e-06,7,0.0962,-12.478,1,This Is Home,76,2015-08-03,0.0406,130.04399999999998,0.211,2015,31536000.0
0.00839,['Jonas Brothers'],0.852,180645,0.698,0,4wNIkl5XGiAACjFBlDWuSd,1.03e-06,9,0.0773,-7.206,1,What A Man Gotta Do,82,2020-01-17,0.0629,113.039,0.324,2020,39398400.0
0.6859999999999999,"['America', 'George Martin']",0.654,252240,0.506,0,54eZmuggBFJbV7k248bTTt,0.0155,11,0.155,-17.18,0,A Horse with No Name,76,1972,0.0535,123.179,0.831,1972,517968000.0
